token,token_lower,tb_key,status,match_type
dopeul,dopeul,"achievement.1190.name | achievement.1407.name, achievement.objective.4388.name, monster.4312.name | achievement.1578.name, achievement.objective.4986.name, monster.4802.name | achievement.5927.name, achievement.objective.13099.name | achievement.74.name, achievement.objective.309.name, monster.963.name | achievement.75.name, achievement.objective.310.name, monster.165.name, monster.960.name | achievement.76.name, achievement.objective.311.name, monster.961.name | achievement.77.name, achievement.objective.312.name, monster.957.name | achievement.78.name, achievement.objective.313.name, monster.3866.name | achievement.79.name | achievement.80.name, achievement.objective.315.name, monster.2609.name, spelltype.743.title | achievement.81.name, achievement.objective.316.name, monster.969.name, monster.2691.name | achievement.82.name | achievement.83.name, achievement.objective.318.name, monster.455.name, monster.2608.name | achievement.84.name, achievement.objective.319.name, monster.169.name, monster.964.name | achievement.85.name, achievement.objective.320.name, monster.163.name, monster.958.name | achievement.86.name, achievement.objective.321.name | achievement.87.name, achievement.objective.322.name, monster.164.name, monster.959.name | achievement.8787.name | achievement.88.name, achievement.objective.323.name, monster.3136.name | achievement.objective.17661.name | achievement.objective.314.name, monster.167.name, monster.962.name | achievement.objective.317.name, monster.3111.name, monster.3131.name | achievement.objective.3691.name | achievement.objective.9171.name, monster.422.name | document.324.title | map.name.39583744.name, map.name.100401152.name | map.name.39584768.name, map.name.100402176.name | map.name.39585792.name, map.name.100403200.name | map.name.39586816.name, map.name.100404224.name | map.name.39587840.name, map.name.100405248.name | monster.3338.name | monster.4257.name | monster.505.name | monster.5384.name | npc.3060.name | npc.4431.name | object.10289.name | object.10293.name | object.10294.name | object.10298.name | object.10300.name | object.12147.name | object.12229.name | object.13355.name | object.13489.name | object.16368.name | object.16577.name | object.21923.name | object.21924.name | object.21925.name | object.21926.name | object.21927.name | object.21928.name | object.21929.name | object.21930.name | object.21931.name | object.21932.name | object.21933.name | object.21934.name | object.6606.name | object.6607.name | object.6608.name | object.6610.name | object.6611.name | object.6612.name | object.6613.name | object.6614.name | object.6615.name | object.6616.name | object.6708.name | object.7922.name | object.7923.name | object.965.name | quest.1617.name | quest.1679.name | quest.1843.name | quest.2469.name | quest.458.name | quest.459.name | quest.460.name | quest.461.name | quest.462.name | quest.463.name | quest.464.name | quest.465.name | quest.466.name | quest.467.name | quest.468.name | quest.469.name | quest.708.name | quest.715.name | quest.940.name | spell.14783.name, spell.14789.name | spell.1497.name, spell.2071.name | spell.1676.name | spell.1677.name | spell.1678.name, spell.2165.name | spell.1910.name | spell.1911.name | spell.1912.name | spell.2016.name | spell.2029.name | spell.2030.name | spell.2031.name | spell.2032.name | spell.2033.name, spell.14784.name, spell.14786.name | spell.2034.name, spell.14785.name, spell.14788.name | spell.2035.name | spell.2036.name | spell.2037.name, spell.14782.name, spell.14787.name | spell.2038.name | spell.2039.name | spell.2040.name, spell.14790.name, spell.14791.name | spell.2041.name, spell.14792.name, spell.14793.name | spell.2042.name | spell.2043.name, spell.14794.name, spell.14795.name | spell.2044.name | spell.2045.name | spell.2046.name | spell.2047.name | spell.2048.name | spell.2050.name | spell.2051.name | spell.2052.name | spell.2053.name | spell.2054.name | spell.2055.name | spell.2056.name | spell.2057.name | spell.2058.name | spell.2059.name | spell.2060.name | spell.2061.name | spell.2062.name | spell.2063.name | spell.2064.name | spell.2065.name | spell.2066.name | spell.2067.name | spell.2068.name | spell.2069.name | spell.2070.name | spell.2072.name | spell.2073.name | spell.2074.name | spell.2075.name | spell.2076.name | spell.2077.name | spell.2078.name | spell.2079.name | spell.2080.name | spell.2081.name | spell.2082.name | spell.2083.name | spell.2084.name | spell.2085.name | spell.2086.name | spell.2087.name | spell.2088.name | spell.2089.name | spell.2090.name | spell.2091.name | spell.2092.name | spell.2093.name | spell.2094.name, spell.6686.name | spell.2095.name | spell.2096.name | spell.2097.name | spell.2098.name | spell.2099.name | spell.2100.name | spell.2101.name | spell.2102.name | spell.2103.name | spell.2104.name | spell.2105.name | spell.2106.name | spell.2107.name | spell.2108.name | spell.2109.name | spell.2110.name | spell.2111.name | spell.2112.name | spell.2113.name | spell.2114.name | spell.2115.name | spell.2116.name | spell.2117.name | spell.2118.name | spell.2119.name | spell.2120.name | spell.2121.name | spell.2122.name | spell.2123.name | spell.2124.name | spell.2125.name | spell.2126.name | spell.2127.name | spell.2128.name | spell.2129.name | spell.2130.name | spell.2131.name | spell.2132.name | spell.2133.name | spell.2134.name | spell.2135.name | spell.2136.name | spell.2137.name | spell.2138.name | spell.2139.name | spell.2140.name | spell.2141.name | spell.2142.name | spell.2143.name | spell.2144.name | spell.2145.name | spell.2146.name | spell.2147.name, spell.8152.name | spell.2148.name | spell.2149.name | spell.2150.name | spell.2151.name | spell.2152.name | spell.2153.name | spell.2154.name, spell.8086.name, spell.8150.name | spell.2155.name | spell.2156.name | spell.2157.name | spell.2158.name | spell.2159.name | spell.2160.name | spell.2161.name | spell.2162.name | spell.2163.name | spell.2164.name | spell.2166.name | spell.2167.name | spell.2168.name | spell.2169.name | spell.2170.name | spell.2817.name | spell.2850.name | spell.2851.name | spell.2852.name | spell.2853.name | spell.2854.name | spell.2855.name | spell.2856.name | spell.2857.name | spell.2858.name | spell.2859.name | spell.2860.name | spell.2861.name | spell.2862.name | spell.2864.name | spell.2903.name | spell.2904.name | spell.2905.name | spell.2906.name | spell.2907.name | spell.2908.name | spell.2909.name | spell.2910.name | spell.2911.name | spell.2912.name | spell.2913.name | spell.2914.name | spell.2915.name | spell.2916.name | spell.2917.name | spell.2918.name | spell.2919.name | spell.2920.name | spell.2921.name | spell.2922.name | spell.3192.name | spell.3193.name | spell.3284.name | spell.3285.name | spell.3286.name | spell.3287.name | spell.3288.name | spell.3289.name | spell.3290.name | spell.3291.name | spell.3292.name | spell.3293.name | spell.3294.name | spell.3295.name | spell.3296.name | spell.3297.name | spell.3352.name | spell.3353.name | spell.3354.name | spell.3714.name | spell.3715.name | spell.3716.name | spell.3717.name | spell.3718.name | spell.5473.name | spell.5474.name | spell.5475.name | spell.5476.name | spell.5477.name | spell.5478.name | spell.5479.name | spell.5481.name | spell.5482.name | spell.5483.name | spell.5675.name | spell.5676.name | spell.6430.name | spell.6431.name | spell.6432.name | spell.6433.name | spell.6434.name | spell.6435.name | spell.6436.name | spell.6437.name | spell.6438.name | spell.6439.name | spell.7214.name | spell.8140.name | spell.8141.name | spell.8142.name | spell.8146.name | spell.8147.name | spell.8148.name | spell.8149.name | spell.8151.name | spell.8484.name | spell.8485.name | spell.8486.name | spell.8487.name | spell.8488.name | spell.8489.name | spell.8490.name | spell.8491.name | spell.8492.name | spell.8493.name | spelltype.744.title",kept_neologism,
dopeuls,dopeuls,"achievement.1068.name, achievement.4776.name, achievement.4909.name, achievement.category.4.name | achievement.objective.6256.name, achievement.objective.9032.name, monster.race.28.name | alteration.488.name, alteration.489.name, alteration.490.name, alteration.491.name, alteration.492.name, alteration.493.name, alteration.494.name, alteration.495.name, alteration.496.name, alteration.497.name, alteration.498.name, alteration.499.name, alteration.500.name, alteration.501.name, alteration.502.name, alteration.503.name, alteration.504.name, alteration.505.name, alteration.506.name | guild.mission.38.name | map.name.163053570.name | map.name.230162957.name | map.name.230162959.name | map.name.230425101.name | map.name.230425103.name | map.name.230687245.name, map.name.233308172.name | map.name.230687247.name | monster.363.name, monster.364.name | monster.race.100.name | object.29711.name | progression.card.3758.name | progression.card.3878.name | world.area.13.name | world.subarea.62.name | world.subarea.816.name",kept_neologism,
doplón,doplón,object.10302.name | object.10304.name | object.10307.name | object.10310.name | object.12148.name,kept_neologism,
dorabismo,dorabismo,object.14877.name,kept_neologism,
dorada,dorada,,removed_known_word,dictionary_form
doradas,doradas,,removed_known_word,dictionary_form
dorado,dorado,,removed_known_word,dictionary_form
dorf,dorf,"achievement.objective.472.name, achievement.objective.9436.name, achievement.objective.10265.name, monster.231.name | monster.1230.name | monster.3554.name | monster.5061.name, npc.4158.name | object.20171.name | object.2622.name",kept_neologism,
dorigami,dorigami,"object.23408.name, object.23581.name, spell.23644.name | spell.16897.name",kept_neologism,
doritoscudo,doritoscudo,object.30688.name,kept_neologism,
dormido,dormido,,removed_known_word,dictionary_form
dormir,dormir,,removed_known_word,dictionary_form
dorormilón,dorormilón,"achievement.5607.name, achievement.objective.12340.name | achievement.5608.name, achievement.objective.12405.name | achievement.objective.12261.name, monster.7107.name, object.26957.name, spell.23018.name, spell.23019.name",kept_neologism,
dorsal,dorsal,,removed_known_word,dictionary_form
dos,dos,,removed_known_word,dictionary_form
dosaurio,dosaurio,object.10907.name,kept_neologism,
doshidorobo,doshidorobo,"monster.6559.name, npc.6077.name, spelltype.1408.title | npc.7560.name",kept_neologism,
dosis,dosis,,removed_known_word,dictionary_form
dotruz,dotruz,object.15235.name,kept_neologism,
dracolor,dracolor,"achievement.7402.name | achievement.7552.name | achievement.7702.name, achievement.objective.15992.name | achievement.objective.15652.name, monster.7508.name, object.28802.name, spell.26595.name, spell.26750.name, spell.27402.name | achievement.objective.15802.name, object.28952.name | object.29080.name | object.29081.name",kept_neologism,
draconiano,draconiano,,removed_known_word,dictionary_form
dracáscara,dracáscara,"achievement.7401.name, achievement.objective.15281.name | achievement.7551.name, achievement.objective.15431.name | achievement.7701.name, achievement.objective.15949.name | achievement.objective.15651.name, monster.7507.name, object.28801.name, spell.26594.name, spell.26749.name, spell.27401.name | achievement.objective.15801.name, object.28951.name",kept_neologism,
dracólito,dracólito,object.19726.name,kept_neologism,
dracómico,dracómico,object.20720.name,kept_neologism,
dracónica,dracónica,object.19160.name | object.19161.name | object.19162.name | object.19163.name | object.21936.name | spell.955.name,kept_neologism,
dracónico,dracónico,alteration.608.name | spell.31122.name,kept_neologism,
draganakrónico,draganakrónico,object.21011.name,kept_neologism,
dragandrop,dragandrop,"achievement.objective.6542.name, achievement.objective.9548.name, achievement.objective.10415.name, monster.862.name | object.17417.name | object.8330.name | object.8359.name | object.8360.name",kept_neologism,
draghucarne,draghucarne,object.1923.name | object.1959.name,kept_neologism,
dragmático,dragmático,"achievement.objective.6545.name, achievement.objective.9551.name, monster.5805.name, monster.7908.name | object.8363.name",kept_neologism,
dragnarok,dragnarok,"achievement.objective.6541.name, achievement.objective.9547.name, achievement.objective.10414.name, monster.853.name, monster.7910.name | object.8362.name",kept_neologism,
dragnir,dragnir,object.19380.name,kept_neologism,
dragobón,dragobón,object.30551.name | object.30552.name | object.30847.name | object.30848.name | object.30849.name | object.30850.name | object.30851.name | object.30852.name,kept_neologism,
dragocampo,dragocampo,document.331.title | object.13362.name,kept_neologism,
dragocarne,dragocarne,object.1922.name | object.1958.name | object.2016.name | object.2017.name,kept_neologism,
dragocarrera,dragocarrera,object.17731.name | object.17732.name | object.17733.name | object.17734.name | object.set.785.name | object.set.889.name,kept_neologism,
dragocer,dragocer,"object.16954.name | spell.5907.name, spell.pair.74.name",kept_neologism,
dragocerda,dragocerda,object.2808.name,kept_neologism,
dragohuevo,dragohuevo,"achievement.objective.6529.name, achievement.objective.9341.name, achievement.objective.10174.name, monster.76.name | achievement.objective.6530.name, achievement.objective.9342.name, achievement.objective.10175.name, monster.88.name | achievement.objective.6531.name, achievement.objective.9343.name, achievement.objective.10176.name, monster.87.name | achievement.objective.6532.name, achievement.objective.9344.name, achievement.objective.10177.name, monster.89.name | achievement.objective.6533.name, achievement.objective.9345.name, monster.5822.name | monster.170.name | monster.5869.name | monster.5870.name | monster.5871.name, npc.4987.name | monster.5891.name, npc.4973.name | monster.75.name | monster.82.name | monster.90.name | npc.7410.name | object.1129.name | object.21256.name | object.21263.name | object.27020.name | object.308.name | object.8286.name | object.8287.name | object.8288.name | object.8289.name | object.8290.name | object.8291.name | object.8292.name | object.8293.name | object.8294.name | object.8295.name | object.8296.name | object.8297.name | object.8358.name | object.8414.name | object.842.name | object.8420.name | object.843.name | object.844.name | object.845.name | object.846.name | object.847.name | object.848.name | object.set.473.name | object.set.56.name | spell.12502.name | spell.263.name",kept_neologism,
dragohuevos,dragohuevos,"achievement.176.name, achievement.4803.name, achievement.4938.name, achievement.objective.832.name, monster.race.4.name | achievement.178.name, achievement.4835.name, achievement.4976.name, achievement.objective.834.name, monster.race.202.name, monster.race.308.name | achievement.246.name | achievement.263.name | achievement.265.name, progression.card.2144.name | achievement.270.name, achievement.objective.2337.name, progression.card.2143.name, world.subarea.315.name | achievement.objective.2334.name | achievement.objective.2335.name, world.subarea.314.name | achievement.objective.2336.name, world.subarea.316.name | achievement.objective.2568.name | achievement.objective.6657.name, quest.2079.name | document.244.title, object.12591.name | guild.mission.53.name | guild.mission.87.name | hint.3015.name | map.name.27787264.name | map.name.27788290.name | map.name.27788292.name | map.name.27789312.name | map.name.27789316.name | map.name.27789318.name | npc.129.name | progression.card.2055.name | progression.card.3738.name | progression.card.3796.name | progression.card.3797.name | progression.card.3798.name | world.area.44.name | world.subarea.23.name | worldmap.36.name",kept_neologism,
